--------------------
BDMEP - INMET
--------------------
Estação           : CAMPOS DO JORDAO - SP (OMM: 83714)
Latitude  (graus) : -22.75
Longitude (graus) : -45.6
Altitude  (metros): 1642.00
Estação Operante
Inicio de operação: 01/01/1939
Periodo solicitado dos dados: 01/01/2007 a 01/10/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Umidade Relativa Media;Velocidade do Vento Media;
83714;14/02/2009;0000;;18.9;;;97.25;1.65;
83714;14/02/2009;1200;5.9;;13.5;;;;
83714;15/02/2009;0000;;20.7;;;93;2.1;
83714;15/02/2009;1200;81;;14.9;;;;
83714;16/02/2009;0000;;24.5;;;76.75;1.7;
83714;16/02/2009;1200;1.5;;14.9;;;;
83714;17/02/2009;0000;;24.5;;;83.5;1.9;
83714;17/02/2009;1200;0;;11.3;;;;
83714;18/02/2009;0000;;23.5;;;75;1.133333;
83714;18/02/2009;1200;7.8;;12.5;;;;
83714;19/02/2009;0000;;23.9;;;79.5;1.366667;
83714;19/02/2009;1200;0;;10.3;;;;
83714;20/02/2009;0000;;25.5;;;75.75;1.633333;
83714;20/02/2009;1200;0;;10.9;;;;
83714;21/02/2009;0000;;25.7;;;78.5;0.666667;
83714;21/02/2009;1200;0;;12.7;;;;
83714;22/02/2009;0000;;27;;;86.75;1.266667;
83714;22/02/2009;1200;0;;14.7;;;;
83714;23/02/2009;0000;;24.1;;;89;0.7;
83714;23/02/2009;1200;3.7;;11.7;;;;
83714;24/02/2009;0000;;22.5;;;93.5;2.166667;
83714;24/02/2009;1200;37;;14.1;;;;
83714;25/02/2009;0000;;22.9;;;90;1.6;
83714;25/02/2009;1200;15.7;;13.3;;;;
83714;26/02/2009;0000;;23.7;;;89.5;0.9;
83714;26/02/2009;1200;1;;14.1;;;;
83714;27/02/2009;0000;;25.3;;;91;1.266667;
83714;27/02/2009;1200;2.4;;14.1;;;;
83714;28/02/2009;0000;;28;;;82.75;0.55;
83714;28/02/2009;1200;0;;12.7;;;;
83714;01/03/2009;0000;;25.7;;;87.75;0.666667;
83714;01/03/2009;1200;0;;14.3;;;;
83714;02/03/2009;0000;;28.6;;;83.5;0.966667;
83714;02/03/2009;1200;6.8;;13.7;;;;
83714;03/03/2009;0000;;27;;;85.5;1.2;
83714;03/03/2009;1200;0;;15.1;;;;
83714;04/03/2009;0000;;26.4;;;84.25;1.4;
83714;04/03/2009;1200;0;;16.3;;;;
83714;05/03/2009;0000;;27;;;83;0.533333;
83714;05/03/2009;1200;0;;14.7;;;;
83714;06/03/2009;0000;;27.6;;;86;0.6;
83714;06/03/2009;1200;0;;13.9;;;;
83714;07/03/2009;0000;;23.1;;;87.25;2.366667;
83714;07/03/2009;1200;0;;14.7;;;;
83714;08/03/2009;0000;;26.4;;;83;1.85;
83714;08/03/2009;1200;0;;13.5;;;;
83714;09/03/2009;0000;;25.5;;;89.25;2.233333;
83714;09/03/2009;1200;0;;14.9;;;;
83714;10/03/2009;0000;;25.5;;;86.25;1.666667;
83714;10/03/2009;1200;17.7;;13.3;;;;
83714;11/03/2009;0000;;24.1;;;88.75;1.9;
83714;11/03/2009;1200;14.6;;14.7;;;;
83714;12/03/2009;0000;;24.3;;;96;1.45;
83714;12/03/2009;1200;1.4;;15.5;;;;
83714;13/03/2009;0000;;22.5;;;93.5;1.333333;
83714;13/03/2009;1200;18.6;;13.9;;;;
83714;14/03/2009;0000;;20.7;;;95.25;0.733333;
83714;14/03/2009;1200;9.5;;15.3;;;;
83714;15/03/2009;0000;;18.9;;;95;0;
83714;15/03/2009;1200;1.6;;14.1;;;;
83714;16/03/2009;0000;;22.3;;;82.25;2.7;
83714;16/03/2009;1200;6.6;;11.3;;;;
83714;17/03/2009;0000;;22.1;;;93.25;2;
83714;17/03/2009;1200;0;;12.5;;;;
83714;18/03/2009;0000;;20.7;;;84;2.133333;
83714;18/03/2009;1200;5.4;;13.1;;;;
83714;19/03/2009;0000;;21.5;;;81.25;4.433333;
83714;19/03/2009;1200;0.6;;13.5;;;;
83714;20/03/2009;0000;;22.3;;;80;2.133333;
83714;20/03/2009;1200;0;;12.3;;;;
83714;21/03/2009;0000;;21.3;;;87;0.933333;
83714;21/03/2009;1200;0;;13.1;;;;
83714;22/03/2009;0000;;19.7;;;96;0.25;
83714;22/03/2009;1200;3.9;;13.3;;;;
83714;23/03/2009;0000;;21.3;;;93.5;2.166667;
83714;23/03/2009;1200;7.4;;13.3;;;;
83714;24/03/2009;0000;;21.1;;;89.5;1.1;
83714;24/03/2009;1200;18.8;;14.1;;;;
83714;25/03/2009;0000;;21.5;;;83.5;3.366667;
83714;25/03/2009;1200;2.8;;12.7;;;;
83714;26/03/2009;0000;;23.3;;;77.25;1.6;
83714;26/03/2009;1200;0.2;;8.9;;;;
83714;27/03/2009;0000;;23.9;;;84;1.466667;
83714;27/03/2009;1200;0;;10.5;;;;
83714;28/03/2009;0000;;20.7;;;95;3.25;
83714;28/03/2009;1200;0.6;;13.9;;;;
83714;29/03/2009;0000;;21.5;;;96;1;
83714;29/03/2009;1200;13;;13.9;;;;
83714;30/03/2009;0000;;22.3;;;88;1;
83714;30/03/2009;1200;0.9;;13.3;;;;
83714;31/03/2009;0000;;21.9;;;88.5;0.833333;
83714;31/03/2009;1200;1.5;;14.3;;;;
83714;01/04/2009;0000;;20.5;;;88;3.066667;
83714;01/04/2009;1200;2.4;;11.9;;;;
83714;02/04/2009;0000;;19.9;;;80.25;3.3;
83714;02/04/2009;1200;10.7;;10.3;;;;
83714;03/04/2009;0000;;21.3;;;83.5;2.433333;
83714;03/04/2009;1200;0;;12.3;;;;
83714;04/04/2009;0000;;21.5;;;84.5;1.866667;
83714;04/04/2009;1200;0;;10.5;;;;
83714;05/04/2009;0000;;22.7;;;93;2.3;
83714;05/04/2009;1200;0;;14.1;;;;
83714;06/04/2009;0000;;19.9;;;93.5;1.1;
83714;06/04/2009;1200;10.1;;13.5;;;;
83714;07/04/2009;0000;;22.1;;;91.25;0.95;
83714;07/04/2009;1200;33.2;;12.7;;;;
83714;08/04/2009;0000;;21.1;;;92;2.2;
83714;08/04/2009;1200;2;;11.9;;;;
83714;09/04/2009;0000;;22.7;;;85.25;1.7;
83714;09/04/2009;1200;0;;11.9;;;;
83714;10/04/2009;0000;;22.5;;;90;1.45;
83714;10/04/2009;1200;0.7;;9.5;;;;
83714;11/04/2009;0000;;19.9;;;80;2.04296;
83714;11/04/2009;1200;0;;9.9;;;;
83714;12/04/2009;0000;;22.3;;;94;1.65;
83714;12/04/2009;1200;0;;9.7;;;;
83714;13/04/2009;0000;;19.7;;;95;0.966667;
83714;13/04/2009;1200;1.8;;13.3;;;;
83714;14/04/2009;0000;;18.7;;;93.25;1.95;
83714;14/04/2009;1200;25.3;;12.7;;;;
83714;15/04/2009;0000;;17.3;;;91;2.7;
83714;15/04/2009;1200;0.4;;10.9;;;;
83714;16/04/2009;0000;;18.3;;;92;2.45;
83714;16/04/2009;1200;0.6;;9.9;;;;
83714;17/04/2009;0000;;20.1;;;83;1.1;
83714;17/04/2009;1200;0;;8.9;;;;
83714;18/04/2009;0000;;21.1;;;91;0;
83714;18/04/2009;1200;0;;6.1;;;;
83714;19/04/2009;0000;;22.7;;;88;1.15;
83714;19/04/2009;1200;0;;6.5;;;;
83714;20/04/2009;0000;;21.3;;;87;0.35;
83714;20/04/2009;1200;0;;7.7;;;;
83714;21/04/2009;0000;;19.3;;;89.5;0.947773;
83714;21/04/2009;1200;0;;10.7;;;;
83714;22/04/2009;0000;;20.5;;;90;1.3;
83714;22/04/2009;1200;0.1;;9.1;;;;
83714;23/04/2009;0000;;18.7;;;86.75;3.166667;
83714;23/04/2009;1200;0;;10.9;;;;
83714;24/04/2009;0000;;18.1;;;85;1.033333;
83714;24/04/2009;1200;3.9;;6.7;;;;
83714;25/04/2009;0000;;21.5;;;93;0.9;
83714;25/04/2009;1200;0;;7.5;;;;
83714;26/04/2009;0000;;19.9;;;91;1;
83714;26/04/2009;1200;0.4;;7.3;;;;
83714;27/04/2009;0000;;18.1;;;86.25;1.733333;
83714;27/04/2009;1200;0;;7.1;;;;
83714;28/04/2009;0000;;20.1;;;79.75;1.766667;
83714;28/04/2009;1200;0.2;;9.3;;;;
83714;29/04/2009;0000;;20.9;;;95;1.15;
83714;29/04/2009;1200;0;;7.9;;;;
83714;30/04/2009;0000;;17.7;;;71;1.15;
83714;30/04/2009;1200;0;;7.9;;;;
83714;01/05/2009;0000;;18.7;;;;1.6;
83714;01/05/2009;1200;0;;;;;;
83714;02/05/2009;0000;;16.5;;;89;2.2;
83714;02/05/2009;1200;0;;8.7;;;;
83714;03/05/2009;0000;;18.7;;;91;0.9;
83714;03/05/2009;1200;0.9;;7.3;;;;
83714;04/05/2009;0000;;19.9;;;86;1.95;
83714;04/05/2009;1200;0;;9.9;;;;
83714;05/05/2009;0000;;18.1;;;88.75;1.45;
83714;05/05/2009;1200;9.1;;9.7;;;;
83714;06/05/2009;0000;;18.9;;;77.5;2.833333;
83714;06/05/2009;1200;0;;7.9;;;;
83714;07/05/2009;0000;;19.5;;;90;0.55;
83714;07/05/2009;1200;0;;9.1;;;;
83714;08/05/2009;0000;;19.1;;;86.5;0.466667;
83714;08/05/2009;1200;0;;6.1;;;;
83714;09/05/2009;0000;;20.5;;;94;1.7;
83714;09/05/2009;1200;0;;7.7;;;;
83714;10/05/2009;0000;;18.9;;;98;0.95;
83714;10/05/2009;1200;20.6;;11.3;;;;
83714;11/05/2009;0000;;19.9;;;95;1.1;
83714;11/05/2009;1200;15.6;;8.3;;;;
83714;12/05/2009;0000;;20.3;;;86;1.133333;
83714;12/05/2009;1200;0;;6.1;;;;
83714;13/05/2009;0000;;21.5;;;83.5;1.666667;
83714;13/05/2009;1200;0;;7.3;;;;
83714;14/05/2009;0000;;20.1;;;86;1.6;
83714;14/05/2009;1200;0;;7.7;;;;
83714;15/05/2009;0000;;15.1;;;96;1.633333;
83714;15/05/2009;1200;13.4;;12.1;;;;
83714;16/05/2009;0000;;15.1;;;96;0.3;
83714;16/05/2009;1200;2.3;;7.3;;;;
83714;17/05/2009;0000;;18.7;;;95;0.7;
83714;17/05/2009;1200;0;;4.8;;;;
83714;18/05/2009;0000;;19.1;;;93;1.3;
83714;18/05/2009;1200;0;;5.1;;;;
83714;19/05/2009;0000;;18.9;;;93;0.95;
83714;19/05/2009;1200;0;;3.8;;;;
83714;20/05/2009;0000;;17.1;;;84.75;3.433333;
83714;20/05/2009;1200;0;;9.9;;;;
83714;21/05/2009;0000;;19.3;;;87;1.2;
83714;21/05/2009;1200;0;;5.3;;;;
83714;22/05/2009;0000;;20.1;;;84.75;1.366667;
83714;22/05/2009;1200;0;;4.8;;;;
83714;23/05/2009;0000;;18.9;;;;3.65;
83714;23/05/2009;1200;0;;5.9;;;;
83714;24/05/2009;0000;;19.1;;;91;1.6;
83714;24/05/2009;1200;0;;7.3;;;;
83714;25/05/2009;0000;;19.5;;;96;2.35;
83714;25/05/2009;1200;0;;7.1;;;;
83714;26/05/2009;0000;;19.9;;;95;2.35;
83714;26/05/2009;1200;0.1;;11.9;;;;
83714;27/05/2009;0000;;20.3;;;97;1.75;
83714;27/05/2009;1200;13.8;;9.7;;;;
83714;28/05/2009;0000;;19.7;;;90.5;1.033333;
83714;28/05/2009;1200;0.6;;9.9;;;;
83714;29/05/2009;0000;;16.5;;;95;0.4;
83714;29/05/2009;1200;27.8;;11.3;;;;
83714;30/05/2009;0000;;17.7;;;95;2.65;
83714;30/05/2009;1200;0;;9.3;;;;
83714;31/05/2009;0000;;16.1;;;88;4.15;
83714;31/05/2009;1200;0;;12.5;;;;
83714;01/06/2009;1200;6.3;;;;;;
83714;03/06/2009;0000;;9.9;;;;2;
83714;04/06/2009;0000;;16.3;;;68;4.8;
83714;04/06/2009;1200;0;;-0.8;;;;
83714;05/06/2009;0000;;18.3;;;89;2.95;
83714;05/06/2009;1200;0;;7.5;;;;
83714;06/06/2009;0000;;17.5;;;92;0.55;
83714;06/06/2009;1200;1.5;;8.3;;;;
83714;07/06/2009;0000;;18.1;;;93;0.65;
83714;07/06/2009;1200;0;;4.8;;;;
83714;08/06/2009;0000;;16.3;;;89;1.1;
83714;08/06/2009;1200;0;;4.2;;;;
83714;09/06/2009;0000;;17.1;;;93;2;
83714;09/06/2009;1200;0;;6.7;;;;
83714;10/06/2009;0000;;17.1;;;91;1.75;
83714;10/06/2009;1200;0;;7.3;;;;
83714;11/06/2009;0000;;14.3;;;96;1.4;
83714;11/06/2009;1200;6.3;;10.7;;;;
83714;12/06/2009;0000;;14.3;;;97;1.3;
83714;12/06/2009;1200;0.9;;7.9;;;;
83714;13/06/2009;0000;;12.9;;;92;1.3;
83714;13/06/2009;1200;2.8;;4.8;;;;
83714;14/06/2009;0000;;18.7;;;95;0.9;
83714;14/06/2009;1200;0;;1.8;;;;
83714;15/06/2009;0000;;16.3;;;91;1.2;
83714;15/06/2009;1200;0;;1.8;;;;
83714;16/06/2009;0000;;16.5;;;85;1.2;
83714;16/06/2009;1200;0;;5.7;;;;
83714;17/06/2009;0000;;16.1;;;86;2.9;
83714;17/06/2009;1200;0;;9.5;;;;
83714;18/06/2009;0000;;15.7;;;95;1.35;
83714;18/06/2009;1200;0;;1.2;;;;
83714;19/06/2009;0000;;17.5;;;82;1.75;
83714;19/06/2009;1200;0;;2.2;;;;
83714;20/06/2009;0000;;18.5;;;94;1.3;
83714;20/06/2009;1200;0;;4.2;;;;
83714;21/06/2009;0000;;17.1;;;;;
83714;21/06/2009;1200;0;;;;;;
83714;22/06/2009;0000;;17.7;;;90;1.3;
83714;22/06/2009;1200;0;;3.2;;;;
83714;23/06/2009;0000;;16.1;;;82;2;
83714;23/06/2009;1200;0;;2.2;;;;
83714;24/06/2009;0000;;17.5;;;87;0.85;
83714;24/06/2009;1200;0;;6.1;;;;
83714;25/06/2009;0000;;13.9;;;93;1.5;
83714;25/06/2009;1200;0;;8.7;;;;
83714;26/06/2009;0000;;16.9;;;91;0.8;
83714;26/06/2009;1200;4.7;;9.9;;;;
83714;27/06/2009;0000;;17.7;;;96;1.25;
83714;27/06/2009;1200;4.1;;9.7;;;;
83714;28/06/2009;0000;;15.1;;;93;0.15;
83714;28/06/2009;1200;19.2;;7.7;;;;
83714;29/06/2009;0000;;19.5;;;95;1.45;
83714;29/06/2009;1200;0;;4.6;;;;
83714;30/06/2009;0000;;17.7;;;88;2.45;
83714;30/06/2009;1200;0.2;;7.5;;;;
83714;01/07/2009;0000;;19.1;;;85;2.75;
83714;01/07/2009;1200;0;;11.7;;;;
83714;02/07/2009;0000;;17.5;;;94;1.6;
83714;02/07/2009;1200;0;;9.3;;;;
83714;03/07/2009;0000;;16.9;;;96;0.7;
83714;03/07/2009;1200;14.8;;9.3;;;;
83714;04/07/2009;0000;;16.9;;;93;1.2;
83714;04/07/2009;1200;0.6;;6.3;;;;
83714;05/07/2009;0000;;16.9;;;94;1.2;
83714;05/07/2009;1200;0;;6.5;;;;
83714;06/07/2009;0000;;16.3;;;94;1.6;
83714;06/07/2009;1200;0.2;;5.1;;;;
83714;07/07/2009;0000;;18.7;;;94;2.6;
83714;07/07/2009;1200;0.2;;6.5;;;;
83714;08/07/2009;0000;;18.5;;;92;;
83714;08/07/2009;1200;0.2;;5.5;;;;
83714;09/07/2009;0000;;18.1;;;89;;
83714;09/07/2009;1200;0;;10.1;;;;
83714;10/07/2009;0000;;17.3;;;88;;
83714;10/07/2009;1200;0;;11.1;;;;
83714;11/07/2009;0000;;16.9;;;95;;
83714;11/07/2009;1200;1.6;;12.9;;;;
83714;12/07/2009;0000;;13.3;;;92;;
83714;12/07/2009;1200;21.3;;4;;;;
83714;13/07/2009;0000;;17.7;;;81;;
83714;13/07/2009;1200;0;;0.2;;;;
83714;14/07/2009;0000;;18.9;;;83;;
83714;14/07/2009;1200;0;;1.8;;;;
83714;15/07/2009;0000;;18.1;;;88;;
83714;15/07/2009;1200;0;;6.5;;;;
83714;16/07/2009;0000;;17.9;;;91;;
83714;16/07/2009;1200;0;;7.9;;;;
83714;17/07/2009;0000;;19.5;;;83;;
83714;17/07/2009;1200;0;;8.7;;;;
83714;18/07/2009;0000;;19.7;;;95;;
83714;18/07/2009;1200;0;;7.3;;;;
83714;19/07/2009;0000;;13.3;;;97;;
83714;19/07/2009;1200;10.7;;7.5;;;;
83714;20/07/2009;0000;;14.7;;;90;;
83714;20/07/2009;1200;0;;3.6;;;;
83714;21/07/2009;0000;;18.7;;;89;;
83714;21/07/2009;1200;0;;4.6;;;;
83714;22/07/2009;0000;;19.3;;;87;;
83714;22/07/2009;1200;0;;9.5;;;;
83714;23/07/2009;0000;;20.9;;;93;;
83714;23/07/2009;1200;0;;10.9;;;;
83714;24/07/2009;0000;;13.9;;;98;;
83714;24/07/2009;1200;14.1;;9.5;;;;
83714;25/07/2009;0000;;15.7;;;95;;
83714;25/07/2009;1200;22.3;;9.5;;;;
83714;26/07/2009;0000;;16.5;;;97;;
83714;26/07/2009;1200;20.5;;11.3;;;;
83714;27/07/2009;0000;;18.9;;;94;;
83714;27/07/2009;1200;1.4;;12.7;;;;
83714;28/07/2009;0000;;20.9;;;95;;
83714;28/07/2009;1200;2;;12.3;;;;
83714;29/07/2009;0000;;20.3;;;81;;
83714;29/07/2009;1200;0.6;;13.3;;;;
83714;30/07/2009;0000;;19.7;;;93;;
83714;30/07/2009;1200;1.8;;11.9;;;;
83714;31/07/2009;0000;;20.5;;;94;;
83714;31/07/2009;1200;0;;9.7;;;;
83714;01/08/2009;0000;;19.9;;;87;;
83714;01/08/2009;1200;0;;10.7;;;;
83714;02/08/2009;0000;;21.3;;;75;;
83714;02/08/2009;1200;0;;9.5;;;;
83714;03/08/2009;0000;;17.3;;;86;;
83714;03/08/2009;1200;0;;11.9;;;;
83714;04/08/2009;0000;;20.3;;;85;;
83714;04/08/2009;1200;0.5;;9.1;;;;
83714;05/08/2009;0000;;21.1;;;87;;
83714;05/08/2009;1200;0;;6.5;;;;
83714;06/08/2009;0000;;21.3;;;90;;
83714;06/08/2009;1200;0;;11.9;;;;
83714;07/08/2009;0000;;21.3;;;79;;
83714;07/08/2009;1200;0;;9.1;;;;
83714;08/08/2009;0000;;20.5;;;78;;
83714;08/08/2009;1200;0;;7.2;;;;
83714;09/08/2009;0000;;20.9;;;69;;
83714;09/08/2009;1200;0;;5.9;;;;
83714;10/08/2009;0000;;19.5;;;76;;
83714;10/08/2009;1200;0;;11.3;;;;
83714;11/08/2009;0000;;13.1;;;94;;
83714;11/08/2009;1200;0;;6.3;;;;
83714;12/08/2009;0000;;20.5;;;83;;
83714;12/08/2009;1200;0;;4;;;;
83714;13/08/2009;0000;;20.3;;;68;;
83714;13/08/2009;1200;0;;4;;;;
83714;14/08/2009;0000;;21.9;;;71;;
83714;14/08/2009;1200;0;;3.8;;;;
83714;15/08/2009;0000;;19.7;;;77;;
83714;15/08/2009;1200;0;;4.4;;;;
83714;16/08/2009;0000;;19.7;;;73;;
83714;16/08/2009;1200;0;;5.5;;;;
83714;17/08/2009;0000;;21.3;;;83;;
83714;17/08/2009;1200;0;;9.5;;;;
83714;18/08/2009;0000;;18.3;;;95;;
83714;18/08/2009;1200;0;;11.7;;;;
83714;19/08/2009;0000;;16.3;;;87;;
83714;19/08/2009;1200;19.4;;10.1;;;;
83714;20/08/2009;0000;;13.9;;;89;;
83714;20/08/2009;1200;13.3;;10.7;;;;
83714;21/08/2009;0000;;14.1;;;97;;
83714;21/08/2009;1200;20.6;;5.7;;;;
83714;22/08/2009;0000;;13.5;;;92;;
83714;22/08/2009;1200;1.4;;4.6;;;;
83714;23/08/2009;0000;;16.1;;;95;;
83714;23/08/2009;1200;0;;6.1;;;;
83714;24/08/2009;0000;;13.9;;;95;;
83714;24/08/2009;1200;10.7;;9.5;;;;
83714;25/08/2009;0000;;12.9;;;97;;
83714;25/08/2009;1200;0.4;;9.2;;;;
83714;26/08/2009;0000;;15.1;;;95;;
83714;26/08/2009;1200;2.1;;7.7;;;;
83714;27/08/2009;0000;;17.5;;;92;;
83714;27/08/2009;1200;0;;5.1;;;;
83714;28/08/2009;0000;;19.1;;;89;;
83714;28/08/2009;1200;0;;6.5;;;;
83714;29/08/2009;0000;;21.9;;;82;;
83714;29/08/2009;1200;0;;6.7;;;;
83714;30/08/2009;0000;;23.9;;;62;;
83714;30/08/2009;1200;0;;3.4;;;;
83714;31/08/2009;0000;;22.5;;;71;;
83714;31/08/2009;1200;0;;3.6;;;;
83714;01/09/2009;0000;;22.9;;;81;;
83714;01/09/2009;1200;0;;10.5;;;;
83714;02/09/2009;0000;;24.5;;;61;;
83714;02/09/2009;1200;0;;7.3;;;;
83714;03/09/2009;0000;;25.5;;;81;;
83714;03/09/2009;1200;0;;8.9;;;;
83714;04/09/2009;0000;;17.7;;;95;;
83714;04/09/2009;1200;0.6;;13.3;;;;
83714;05/09/2009;0000;;20.5;;;94;;
83714;05/09/2009;1200;0;;9.1;;;;
83714;06/09/2009;0000;;19.9;;;97;;
83714;06/09/2009;1200;0;;12.5;;;;
83714;07/09/2009;0000;;23.3;;;85;;
83714;07/09/2009;1200;22.7;;11.5;;;;
83714;08/09/2009;0000;;23.3;;;93;;
83714;08/09/2009;1200;0;;13.3;;;;
83714;09/09/2009;0000;;16.1;;;93;;
83714;09/09/2009;1200;38.2;;12.7;;;;
83714;10/09/2009;0000;;21.9;;;90;;
83714;10/09/2009;1200;3.4;;11.3;;;;
83714;11/09/2009;0000;;19.9;;;88;;
83714;11/09/2009;1200;0;;12.3;;;;
83714;12/09/2009;0000;;22.3;;;87;;
83714;12/09/2009;1200;0;;8.3;;;;
83714;13/09/2009;0000;;24.9;;;80;;
83714;13/09/2009;1200;0;;9.1;;;;
83714;14/09/2009;0000;;21.7;;;;;
83714;14/09/2009;1200;0;;;;;;
83714;15/09/2009;0000;;23.3;;;87;;
83714;15/09/2009;1200;4.3;;10.1;;;;
83714;16/09/2009;0000;;23.1;;;89;;
83714;16/09/2009;1200;0;;8.5;;;;
83714;17/09/2009;0000;;23.3;;;86;;
83714;17/09/2009;1200;0;;8.5;;;;
83714;18/09/2009;0000;;23.7;;;81;;
83714;18/09/2009;1200;0;;11.3;;;;
83714;19/09/2009;0000;;20.3;;;86;;
83714;19/09/2009;1200;0.6;;13.5;;;;
83714;20/09/2009;0000;;21.7;;;89;;
83714;20/09/2009;1200;1.8;;11.3;;;;
83714;21/09/2009;0000;;22.7;;;89;;
83714;21/09/2009;1200;0;;11.7;;;;
83714;22/09/2009;0000;;18.3;;;96;;
83714;22/09/2009;1200;28.4;;12.1;;;;
83714;23/09/2009;0000;;16.3;;;94;;
83714;23/09/2009;1200;1.8;;12.9;;;;
83714;24/09/2009;0000;;14.3;;;96;;
83714;24/09/2009;1200;17;;9.5;;;;
83714;25/09/2009;0000;;20.5;;;93;;
83714;25/09/2009;1200;0.2;;6.5;;;;
83714;26/09/2009;0000;;24.9;;;88;;
83714;26/09/2009;1200;0;;8.7;;;;
83714;27/09/2009;0000;;25.3;;;83;;
83714;27/09/2009;1200;0;;;;;;
83714;28/09/2009;0000;;24.1;;;86;;
83714;28/09/2009;1200;0;;14.3;;;;
83714;29/09/2009;0000;;19.5;;;97;;
83714;29/09/2009;1200;18.8;;10.5;;;;
83714;30/09/2009;0000;;15.9;;;95;;
83714;30/09/2009;1200;1.8;;8.7;;;;
83714;01/10/2009;0000;;22.9;;;87;;
83714;01/10/2009;1200;0;;8.1;;;;
83714;02/10/2009;0000;;26.2;;;89;;
83714;02/10/2009;1200;0;;13.3;;;;
83714;03/10/2009;0000;;23.1;;;92;;
83714;03/10/2009;1200;0.6;;13.3;;;;
83714;04/10/2009;0000;;23.7;;;;;
83714;04/10/2009;1200;5.6;;;;;;
83714;05/10/2009;0000;;24.5;;;89;;
83714;05/10/2009;1200;0;;9.9;;;;
83714;06/10/2009;0000;;23.1;;;84;;
83714;06/10/2009;1200;0;;10.7;;;;
83714;07/10/2009;0000;;23.7;;;87;;
83714;07/10/2009;1200;0;;12.5;;;;
83714;08/10/2009;0000;;15.1;;;96;;
83714;08/10/2009;1200;7.6;;11.3;;;;
83714;09/10/2009;0000;;14.1;;;96;;
83714;09/10/2009;1200;32;;9.3;;;;
83714;10/10/2009;0000;;16.7;;;91;;
83714;10/10/2009;1200;0.2;;8.3;;;;
83714;11/10/2009;0000;;21.7;;;90;;
83714;11/10/2009;1200;0;;8.7;;;;
83714;12/10/2009;0000;;22.3;;;69;;
83714;12/10/2009;1200;0;;10.1;;;;
83714;13/10/2009;0000;;22.1;;;90;;
83714;13/10/2009;1200;1.5;;10.7;;;;
83714;14/10/2009;0000;;24.9;;;93;;
83714;14/10/2009;1200;0;;11.9;;;;
83714;15/10/2009;0000;;20.3;;;89;;
83714;15/10/2009;1200;0;;13.5;;;;
83714;16/10/2009;0000;;21.1;;;90;;
83714;16/10/2009;1200;9.2;;9.5;;;;
83714;17/10/2009;0000;;20.9;;;;;
83714;17/10/2009;1200;0;;11.3;;;;
83714;18/10/2009;0000;;22.5;;;96;;
83714;18/10/2009;1200;12;;12.1;;;;
83714;19/10/2009;0000;;22.9;;;96;;
83714;19/10/2009;1200;19.6;;13.9;;;;
83714;20/10/2009;0000;;22.1;;;94;;
83714;20/10/2009;1200;14.6;;13.5;;;;
83714;21/10/2009;0000;;23.7;;;89;;
83714;21/10/2009;1200;0;;12.5;;;;
83714;22/10/2009;0000;;21.3;;;95;;
83714;22/10/2009;1200;18.7;;13.5;;;;
83714;23/10/2009;0000;;25.1;;;88;;
83714;23/10/2009;1200;0;;11.7;;;;
83714;24/10/2009;0000;;25.3;;;85;0;
83714;24/10/2009;1200;0;;10.9;;;;
83714;25/10/2009;0000;;22.5;;;98;;
83714;25/10/2009;1200;0;;12.5;;;;
83714;26/10/2009;0000;;24.7;;;91;;
83714;26/10/2009;1200;5;;13.1;;;;
83714;27/10/2009;0000;;18.1;;;95;;
83714;27/10/2009;1200;9.5;;12.5;;;;
83714;28/10/2009;0000;;18.9;;;97;;
83714;28/10/2009;1200;5.8;;12.9;;;;
83714;29/10/2009;0000;;20.3;;;92;;
83714;29/10/2009;1200;2.2;;12.9;;;;
83714;30/10/2009;0000;;21.3;;;92;;
83714;30/10/2009;1200;3.1;;12.7;;;;
83714;31/10/2009;0000;;22.9;;;86;;
83714;31/10/2009;1200;0;;10.7;;;;
83714;01/11/2009;0000;;22.9;;;;;
83714;01/11/2009;1200;0;;;;;;
83714;02/11/2009;0000;;25.5;;;84;;
83714;02/11/2009;1200;5.2;;10.5;;;;
83714;03/11/2009;0000;;26.1;;;65;;
83714;03/11/2009;1200;0;;9.7;;;;
83714;04/11/2009;0000;;25.9;;;81;;
83714;04/11/2009;1200;0;;9.1;;;;
83714;05/11/2009;0000;;26.4;;;86;;
83714;05/11/2009;1200;0;;14.7;;;;
83714;06/11/2009;0000;;25.5;;;83;;
83714;06/11/2009;1200;0;;15.7;;;;
83714;07/11/2009;0000;;26.1;;;83;;
83714;07/11/2009;1200;0;;14.3;;;;
83714;08/11/2009;0000;;22.9;;;96;;
83714;08/11/2009;1200;0.2;;15.1;;;;
83714;09/11/2009;0000;;20.9;;;95;;
83714;09/11/2009;1200;10.8;;14.9;;;;
83714;10/11/2009;0000;;24.1;;;90;;
83714;10/11/2009;1200;23;;14.3;;;;
83714;11/11/2009;0000;;26.2;;;94;;
83714;11/11/2009;1200;0;;14.7;;;;
83714;12/11/2009;0000;;26.1;;;93;;
83714;12/11/2009;1200;3.9;;14.9;;;;
