--------------------
BDMEP - INMET
--------------------
Estação           : SAO CARLOS - SP (OMM: 83726)
Latitude  (graus) : -21.96
Longitude (graus) : -47.86
Altitude  (metros): 856.00
Estação Operante
Inicio de operação: 24/09/1939
Periodo solicitado dos dados: 01/01/2007 a 01/10/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83726;16/07/2009;0000;;24.7;;4.2;3.3;18.44;68.5;1.666667;
83726;16/07/2009;1200;0;;14.3;;;;;;
83726;17/07/2009;0000;;25.9;;8.6;3.4;18.46;67.25;1;
83726;17/07/2009;1200;0;;14.7;;;;;;
83726;18/07/2009;0000;;27.3;;7.4;3.5;19.74;71;0.666667;
83726;18/07/2009;1200;0;;12.8;;;;;;
83726;19/07/2009;0000;;22.3;;8;3.1;16.6;83.75;2;
83726;19/07/2009;1200;0;;14;;;;;;
83726;20/07/2009;0000;;21.6;;8.6;2.4;14.78;71.75;1;
83726;20/07/2009;1200;0;;10.6;;;;;;
83726;21/07/2009;0000;;26.4;;8.5;3.2;18.5;63.75;1;
83726;21/07/2009;1200;0;;10.7;;;;;;
83726;22/07/2009;0000;;28.9;;8.2;3.9;21.36;57.75;2.666667;
83726;22/07/2009;1200;0;;15.8;;;;;;
83726;23/07/2009;0000;;26.1;;2.9;6.2;20.02;72.75;0.666667;
83726;23/07/2009;1200;0;;17.1;;;;;;
83726;24/07/2009;0000;;17.7;;0;2.4;16.58;96.5;0;
83726;24/07/2009;1200;15.1;;15.6;;;;;;
83726;25/07/2009;0000;;19.7;;0;0.2;16.9;90.75;0.666667;
83726;25/07/2009;1200;46;;15;;;;;;
83726;26/07/2009;0000;;25.9;;3.1;0.8;19.66;84;0.333333;
83726;26/07/2009;1200;0.6;;16.3;;;;;;
83726;27/07/2009;0000;;26.7;;2;1.6;20.68;80.75;0.666667;
83726;27/07/2009;1200;0.8;;16.3;;;;;;
83726;28/07/2009;0000;;28.1;;7.8;2.1;21.24;81.25;1.666667;
83726;28/07/2009;1200;0;;17.3;;;;;;
83726;29/07/2009;0000;;26.5;;7.5;2.8;21.3;78.75;0;
83726;29/07/2009;1200;0;;16.1;;;;;;
83726;30/07/2009;0000;;26.1;;6.3;2.2;19.7;83;0.666667;
83726;30/07/2009;1200;0;;15.5;;;;;;
83726;31/07/2009;0000;;26.7;;7.4;1.7;19.04;78;0.666667;
83726;31/07/2009;1200;0;;13.7;;;;;;
83726;01/08/2009;0000;;27.1;;4.8;3.1;19.6;66;1;
83726;01/08/2009;1200;0;;15.4;;;;;;
83726;02/08/2009;0000;;26.9;;3;4.8;20.74;60.5;1;
83726;02/08/2009;1200;0;;15.4;;;;;;
83726;03/08/2009;0000;;24.6;;1.9;2.7;18.12;79.75;1;
83726;03/08/2009;1200;0;;15;;;;;;
83726;04/08/2009;0000;;27.5;;9;1.9;19.84;71.25;1;
83726;04/08/2009;1200;0;;12.9;;;;;;
83726;05/08/2009;0000;;27.9;;4.9;4.1;20.64;68.25;2.333333;
83726;05/08/2009;1200;0;;15.9;;;;;;
83726;06/08/2009;0000;;29.4;;7.8;4.5;21.74;60;1.666667;
83726;06/08/2009;1200;0;;19.2;;;;;;
83726;07/08/2009;0000;;30.1;;9.3;5.2;22.1;54;1;
83726;07/08/2009;1200;0;;14.6;;;;;;
83726;08/08/2009;0000;;29.1;;8.5;5.9;20.9;51.75;1.666667;
83726;08/08/2009;1200;0;;17.3;;;;;;
83726;09/08/2009;0000;;27.9;;9;6.1;19.64;53.25;2;
83726;09/08/2009;1200;0;;14.1;;;;;;
83726;10/08/2009;0000;;21.6;;3.1;5.4;14.74;79.75;1.333333;
83726;10/08/2009;1200;0;;12.1;;;;;;
83726;11/08/2009;0000;;21.7;;9.2;2.8;14.9;69.75;3.666667;
83726;11/08/2009;1200;0;;10.7;;;;;;
83726;12/08/2009;0000;;27.3;;9.4;3.8;18.38;61;1.333333;
83726;12/08/2009;1200;0;;10.5;;;;;;
83726;13/08/2009;0000;;27.1;;9.4;4.9;19.7;54.75;1.666667;
83726;13/08/2009;1200;0;;16.1;;;;;;
83726;14/08/2009;0000;;26.1;;9.4;5.2;17.7;50.75;0.666667;
83726;14/08/2009;1200;0;;11.3;;;;;;
83726;15/08/2009;0000;;26.7;;9.6;5.8;18.98;54.25;1.666667;
83726;15/08/2009;1200;0;;11.4;;;;;;
83726;16/08/2009;0000;;28;;9.2;5.5;20.38;50.75;2;
83726;16/08/2009;1200;0;;15.3;;;;;;
83726;17/08/2009;0000;;29.5;;8.4;5.9;21.88;58.5;1.333333;
83726;17/08/2009;1200;0;;15.9;;;;;;
83726;18/08/2009;0000;;26.2;;5.2;5;18.72;91.75;1;
83726;18/08/2009;1200;2.5;;16;;;;;;
83726;19/08/2009;0000;;17.3;;0;1.8;15.4;95.25;1.333333;
83726;19/08/2009;1200;39.9;;14.7;;;;;;
83726;20/08/2009;0000;;18.4;;0;0;16.7;97.75;0.333333;
83726;20/08/2009;1200;65.1;;14.7;;;;;;
83726;21/08/2009;0000;;21.5;;7.3;0;15.3;80;2;
83726;21/08/2009;1200;23.2;;12.4;;;;;;
83726;22/08/2009;0000;;20.4;;5.9;2.4;14.56;73.5;1.333333;
83726;22/08/2009;1200;0;;8.6;;;;;;
83726;23/08/2009;0000;;15.5;;0;2.4;14.26;97.25;1.333333;
83726;23/08/2009;1200;5.6;;12.7;;;;;;
83726;24/08/2009;0000;;20.7;;0.8;0.3;16.88;91;1;
83726;24/08/2009;1200;23.6;;13.9;;;;;;
83726;25/08/2009;0000;;21.2;;2.7;1.5;16.76;80;3;
83726;25/08/2009;1200;0;;15;;;;;;
83726;26/08/2009;0000;;24.5;;8.5;2.6;17.38;74.75;1.333333;
83726;26/08/2009;1200;0;;13.3;;;;;;
83726;27/08/2009;0000;;26.3;;9.3;3;18.4;67.5;1.666667;
83726;27/08/2009;1200;0;;13.1;;;;;;
83726;28/08/2009;0000;;27;;9.6;3.3;19.08;59.75;1;
83726;28/08/2009;1200;0;;12.3;;;;;;
83726;29/08/2009;0000;;27.7;;9.9;4.7;19.12;61.5;1.666667;
83726;29/08/2009;1200;0;;13.3;;;;;;
83726;30/08/2009;0000;;28;;9.9;4.8;19.36;51.75;2.333333;
83726;30/08/2009;1200;0;;14.1;;;;;;
83726;31/08/2009;0000;;28.3;;9.3;6.4;19.76;58.75;1.333333;
83726;31/08/2009;1200;0;;13.9;;;;;;
83726;01/09/2009;0000;;;;9.2;5.3;;;1;
83726;01/09/2009;1200;0;;;;;;;;
83726;02/09/2009;0000;;31.4;;6.8;5.1;22.92;58.75;0.666667;
83726;02/09/2009;1200;0;;15.7;;;;;;
83726;03/09/2009;0000;;29.7;;8;5.7;23.54;68;1.333333;
83726;03/09/2009;1200;0;;19.7;;;;;;
83726;04/09/2009;0000;;22.1;;0.3;3.8;19.74;93;0.333333;
83726;04/09/2009;1200;1.9;;18.6;;;;;;
83726;05/09/2009;0000;;25.9;;0.8;0.7;20.74;84;1;
83726;05/09/2009;1200;8.2;;17.1;;;;;;
83726;06/09/2009;0000;;20.6;;0.8;1.7;18.4;92.5;0.666667;
83726;06/09/2009;1200;0;;17.2;;;;;;
83726;07/09/2009;0000;;29.4;;9.7;0.8;21.84;69;1.333333;
83726;07/09/2009;1200;7.4;;15.3;;;;;;
83726;08/09/2009;0000;;29.5;;4.3;5.1;21.76;88.5;1.666667;
83726;08/09/2009;1200;0;;18;;;;;;
83726;09/09/2009;0000;;19.8;;0;2.6;18.72;89;2;
83726;09/09/2009;1200;55.5;;17.9;;;;;;
83726;10/09/2009;0000;;26;;0.9;0.6;21.02;79.5;1.333333;
83726;10/09/2009;1200;9;;17.5;;;;;;
83726;11/09/2009;0000;;27.5;;9.3;2.3;21.3;66.25;1.333333;
83726;11/09/2009;1200;0;;16.1;;;;;;
83726;12/09/2009;0000;;28.6;;8;4.2;21.04;63.75;1;
83726;12/09/2009;1200;0;;15.1;;;;;;
83726;13/09/2009;0000;;29.9;;8.2;3.9;23.06;60;0.333333;
83726;13/09/2009;1200;0;;15.5;;;;;;
83726;14/09/2009;0000;;28.1;;7.3;4.6;21.64;75.5;2.333333;
83726;14/09/2009;1200;0;;17.8;;;;;;
83726;15/09/2009;0000;;29.8;;9.4;3;22.5;64.5;1.666667;
83726;15/09/2009;1200;1.6;;15.9;;;;;;
83726;16/09/2009;0000;;29.9;;9.1;3.9;21.66;57.5;1;
83726;16/09/2009;1200;0;;15.4;;;;;;
83726;17/09/2009;0000;;30.3;;9.2;5.6;21.54;56.75;1;
83726;17/09/2009;1200;0;;14.1;;;;;;
83726;18/09/2009;0000;;31.5;;7.8;5;23.14;60.5;2;
83726;18/09/2009;1200;0;;15.1;;;;;;
83726;19/09/2009;0000;;23;;0;4.9;19.26;92.5;1;
83726;19/09/2009;1200;2.2;;17.5;;;;;;
83726;20/09/2009;0000;;25.5;;5.8;0.6;20.2;85.25;1;
83726;20/09/2009;1200;2.7;;16.5;;;;;;
83726;21/09/2009;0000;;27.7;;3;1.8;20.72;88.25;2.333333;
83726;21/09/2009;1200;0;;17.2;;;;;;
83726;22/09/2009;0000;;23;;0.2;1.6;19.72;89;1;
83726;22/09/2009;1200;24.3;;16.8;;;;;;
83726;23/09/2009;0000;;20.1;;0;0.9;18.52;96.25;0.333333;
83726;23/09/2009;1200;1.1;;16.9;;;;;;
83726;24/09/2009;0000;;23.8;;5;0.4;18.02;81.5;2;
83726;24/09/2009;1200;13.2;;15.7;;;;;;
83726;25/09/2009;0000;;24.8;;9.3;2.9;18.44;61;1.333333;
83726;25/09/2009;1200;0;;11.9;;;;;;
83726;26/09/2009;0000;;30.8;;9.1;3.5;22.36;67.75;2.333333;
83726;26/09/2009;1200;0;;14.4;;;;;;
83726;27/09/2009;0000;;31.5;;9.3;4.5;25.18;57;1.333333;
83726;27/09/2009;1200;0;;20.2;;;;;;
83726;28/09/2009;0000;;31.4;;5.2;6.7;24.3;70.75;2.333333;
83726;28/09/2009;1200;0;;20.9;;;;;;
83726;29/09/2009;0000;;24;;0.1;3;19.6;91;1;
83726;29/09/2009;1200;8.2;;17.6;;;;;;
83726;30/09/2009;0000;;22;;8.2;1.4;16.62;73;3;
83726;30/09/2009;1200;0;;14.3;;;;;;
83726;01/10/2009;0000;;28.7;;8.6;2.8;21.38;68;0.666667;
83726;01/10/2009;1200;0;;12.9;;;;;;
83726;02/10/2009;0000;;31.1;;7.2;3.8;23.56;66.75;0.666667;
83726;02/10/2009;1200;0;;16.6;;;;;;
83726;03/10/2009;0000;;31.2;;4.3;3.6;22.86;75.25;2.333333;
83726;03/10/2009;1200;0;;19.6;;;;;;
83726;04/10/2009;0000;;30;;5.8;2.9;23.3;66.25;0.666667;
83726;04/10/2009;1200;0;;16.7;;;;;;
83726;05/10/2009;0000;;30.5;;8.8;4.8;23.68;64.75;1.333333;
83726;05/10/2009;1200;0;;18.5;;;;;;
83726;06/10/2009;0000;;29.3;;5.9;4.5;22.64;75.75;2.666667;
83726;06/10/2009;1200;0;;20;;;;;;
83726;07/10/2009;0000;;27.9;;;3.9;21.84;79;2.333333;
83726;07/10/2009;1200;0;;18.5;;;;;;
83726;08/10/2009;0000;;19.9;;;1.9;17.08;88.5;3;
83726;08/10/2009;1200;10.5;;15.8;;;;;;
83726;09/10/2009;0000;;23.5;;;1.9;17.14;74.25;3;
83726;09/10/2009;1200;0;;13;;;;;;
83726;10/10/2009;0000;;27.8;;;3.4;19.26;71.25;2.333333;
83726;10/10/2009;1200;0;;12.7;;;;;;
83726;11/10/2009;0000;;30.7;;;3.9;21.56;66.25;2.333333;
83726;11/10/2009;1200;0;;14.5;;;;;;
83726;12/10/2009;0000;;27.2;;;5.5;21.02;85;1.666667;
83726;12/10/2009;1200;0;;18;;;;;;
83726;13/10/2009;0000;;25.7;;;2;20.48;81;1;
83726;13/10/2009;1200;9.8;;16.7;;;;;;
83726;14/10/2009;0000;;31.3;;;2.1;23.3;64.75;1.666667;
83726;14/10/2009;1200;0;;15.9;;;;;;
83726;15/10/2009;0000;;25.2;;;4.6;18.96;86.75;1.666667;
83726;15/10/2009;1200;0.8;;17.2;;;;;;
83726;16/10/2009;0000;;28.1;;;2.2;20.96;76.5;1;
83726;16/10/2009;1200;0.6;;16.1;;;;;;
83726;17/10/2009;0000;;29.7;;7.9;3.4;22.22;71.25;2.333333;
83726;17/10/2009;1200;0;;16.9;;;;;;
83726;18/10/2009;0000;;29.2;;5.7;3.2;22.68;76.75;1;
83726;18/10/2009;1200;9;;18;;;;;;
83726;19/10/2009;0000;;27.5;;1.3;2.5;20.82;79.25;2.333333;
83726;19/10/2009;1200;7.6;;17.3;;;;;;
83726;20/10/2009;0000;;26.9;;5.1;1.7;21.92;74.5;0.333333;
83726;20/10/2009;1200;5.1;;16.3;;;;;;
83726;21/10/2009;0000;;30.1;;7.2;3.4;24.38;68.25;0.333333;
83726;21/10/2009;1200;0;;17.7;;;;;;
83726;22/10/2009;0000;;27.4;;2.5;3.2;21.48;84.25;0.333333;
83726;22/10/2009;1200;14.8;;17.1;;;;;;
83726;23/10/2009;0000;;30;;10;1.8;22.7;66.25;0.666667;
83726;23/10/2009;1200;0;;17.3;;;;;;
83726;24/10/2009;0000;;31;;7.5;4.2;24.12;58.75;0.666667;
83726;24/10/2009;1200;0;;16.1;;;;;;
83726;25/10/2009;0000;;30.5;;6.4;4.9;24.76;65.75;1;
83726;25/10/2009;1200;0;;19;;;;;;
83726;26/10/2009;0000;;30.4;;1.2;4;21.86;90.5;1;
83726;26/10/2009;1200;0;;18.4;;;;;;
83726;27/10/2009;0000;;26.2;;4.8;1.6;20.92;78;3;
83726;27/10/2009;1200;23.6;;18.7;;;;;;
83726;28/10/2009;0000;;27.3;;9;4.9;21.12;75;1.666667;
83726;28/10/2009;1200;0;;17.3;;;;;;
83726;29/10/2009;0000;;28;;10.3;4.3;21.7;71.75;2.333333;
83726;29/10/2009;1200;0;;16.9;;;;;;
83726;30/10/2009;0000;;28.9;;10.1;4.2;22.82;67.25;1;
83726;30/10/2009;1200;0;;17;;;;;;
83726;31/10/2009;0000;;31.1;;10.4;4;24.06;64;0.666667;
83726;31/10/2009;1200;0;;16.3;;;;;;
83726;01/11/2009;0000;;31.2;;10;5;24.8;59.25;1.333333;
83726;01/11/2009;1200;0;;19.1;;;;;;
83726;02/11/2009;0000;;33.2;;10.3;5;25.6;57.25;0.333333;
83726;02/11/2009;1200;0;;18.9;;;;;;
83726;03/11/2009;0000;;33.4;;8.9;5.5;27.2;52.25;0;
83726;03/11/2009;1200;0;;20.1;;;;;;
83726;04/11/2009;0000;;33;;11;6.2;25.8;57.5;0.333333;
83726;04/11/2009;1200;0;;19.1;;;;;;
83726;05/11/2009;0000;;27.8;;7.5;4.5;23.12;82.5;1.666667;
83726;05/11/2009;1200;2.6;;20.5;;;;;;
83726;06/11/2009;0000;;28.5;;5.7;2.5;22.84;81.75;1.333333;
83726;06/11/2009;1200;11.4;;19.9;;;;;;
83726;07/11/2009;0000;;28.7;;3.7;2.8;21.74;86.75;1.666667;
83726;07/11/2009;1200;1.4;;19.4;;;;;;
83726;08/11/2009;0000;;24.7;;0.8;1.9;21.34;90.25;1.666667;
83726;08/11/2009;1200;32;;18.6;;;;;;
83726;09/11/2009;0000;;27.8;;2.8;1.1;22.12;87;1;
83726;09/11/2009;1200;2.6;;19.8;;;;;;
83726;10/11/2009;0000;;30.6;;9;1.4;23.72;75.25;1;
83726;10/11/2009;1200;6;;19.1;;;;;;
83726;11/11/2009;0000;;29.3;;4.6;3.5;23.6;84;1;
83726;11/11/2009;1200;0;;20;;;;;;
83726;12/11/2009;0000;;31;;8.8;2.4;25.18;66.25;1.333333;
83726;12/11/2009;1200;39.6;;19.7;;;;;;
83726;13/11/2009;0000;;32.3;;9.5;4.2;26.08;63.75;1.666667;
83726;13/11/2009;1200;0;;19.3;;;;;;
83726;14/11/2009;0000;;31.4;;6.6;4.3;26.06;71.5;0.666667;
83726;14/11/2009;1200;0;;21.4;;;;;;
83726;15/11/2009;0000;;29.3;;0;3.6;25.02;90.75;0.333333;
83726;15/11/2009;1200;0;;22.6;;;;;;
83726;16/11/2009;0000;;31.2;;7.6;1.9;24.54;72;1.666667;
83726;16/11/2009;1200;14.1;;19.2;;;;;;
83726;17/11/2009;0000;;29.5;;9.3;3.8;23.9;71.25;1.333333;
83726;17/11/2009;1200;0;;18.3;;;;;;
83726;18/11/2009;0000;;32.6;;9.9;3.3;25.4;69.25;1.666667;
83726;18/11/2009;1200;0;;19.5;;;;;;
83726;19/11/2009;0000;;31.9;;8;5;25.2;69.25;1.333333;
83726;19/11/2009;1200;0;;21.2;;;;;;
83726;20/11/2009;0000;;31.7;;3.1;3.7;25.04;67;0.666667;
83726;20/11/2009;1200;0;;22;;;;;;
83726;21/11/2009;0000;;30.1;;0.6;3.3;22.98;79;1.333333;
83726;21/11/2009;1200;0;;20.1;;;;;;
83726;22/11/2009;0000;;30.7;;5.3;2.7;25.2;71;1;
83726;22/11/2009;1200;21.7;;20;;;;;;
83726;23/11/2009;0000;;28.3;;1.7;3.5;22.26;87.25;1;
83726;23/11/2009;1200;0;;19.7;;;;;;
83726;24/11/2009;0000;;26.9;;0.5;1.5;22.66;84.75;1;
83726;24/11/2009;1200;54.7;;19.3;;;;;;
83726;25/11/2009;0000;;31.5;;5.8;2.6;25.54;68.5;0.666667;
83726;25/11/2009;1200;0;;20.5;;;;;;
83726;26/11/2009;0000;;31.2;;4.3;4.3;24.4;79.25;1.333333;
83726;26/11/2009;1200;0;;21.3;;;;;;
83726;27/11/2009;0000;;28.1;;0.2;3.6;22.52;90;1.666667;
83726;27/11/2009;1200;4.8;;19.8;;;;;;
83726;28/11/2009;0000;;27.2;;1.7;1.1;21.48;92.25;1.666667;
83726;28/11/2009;1200;9.7;;19.2;;;;;;
83726;29/11/2009;0000;;24.6;;0.9;0.9;20.78;94.75;1.666667;
83726;29/11/2009;1200;40.3;;18.9;;;;;;
83726;30/11/2009;0000;;28.8;;4.1;1.2;22.56;88.5;0.666667;
83726;30/11/2009;1200;7.4;;18.9;;;;;;
83726;01/12/2009;0000;;29.5;;6.7;1.1;23.54;83.75;0.666667;
83726;01/12/2009;1200;10.2;;19.7;;;;;;
83726;02/12/2009;0000;;30.8;;6;2.2;24.18;80.25;0.666667;
83726;02/12/2009;1200;1.3;;20.3;;;;;;
83726;03/12/2009;0000;;27.5;;2;2.2;22.94;87;1.333333;
83726;03/12/2009;1200;20.2;;19.5;;;;;;
83726;04/12/2009;0000;;23.3;;0;1.7;19.68;81.5;5;
83726;04/12/2009;1200;4.4;;18.4;;;;;;
83726;05/12/2009;0000;;26.2;;2.8;2.7;21.22;78.25;1;
83726;05/12/2009;1200;2.9;;17;;;;;;
83726;06/12/2009;0000;;28.1;;4.6;2.6;22.52;84;1.666667;
83726;06/12/2009;1200;0;;17.7;;;;;;
83726;07/12/2009;0000;;22.1;;0;2;20.36;97.25;1.666667;
83726;07/12/2009;1200;36.9;;18.9;;;;;;
83726;08/12/2009;0000;;23.8;;0;0.2;21.08;97;0.666667;
83726;08/12/2009;1200;43.3;;19.5;;;;;;
83726;09/12/2009;0000;;26;;0.8;0.7;22.28;88.25;1.333333;
83726;09/12/2009;1200;33.1;;19.2;;;;;;
83726;10/12/2009;0000;;24.6;;1.7;1.6;22.18;88.25;1;
83726;10/12/2009;1200;7;;18.1;;;;;;
83726;11/12/2009;0000;;31.3;;4.7;2.4;23.66;79.25;0.333333;
83726;11/12/2009;1200;0.7;;19.1;;;;;;
83726;12/12/2009;0000;;28.6;;5.7;2.2;22.2;85.25;1.333333;
83726;12/12/2009;1200;8.9;;18.9;;;;;;
83726;13/12/2009;0000;;22.3;;0;2.8;19.66;94.5;1;
83726;13/12/2009;1200;0.8;;18.5;;;;;;
83726;14/12/2009;0000;;25;;0;0.6;20.06;93.75;1;
83726;14/12/2009;1200;28.4;;16.9;;;;;;
83726;15/12/2009;0000;;29.7;;5.2;1;22.46;78.25;1.666667;
83726;15/12/2009;1200;6.3;;17.5;;;;;;
83726;16/12/2009;0000;;29.1;;3.8;2.8;22.3;82;1;
83726;16/12/2009;1200;0;;17.8;;;;;;
83726;17/12/2009;0000;;29.2;;3.1;2.1;22.22;78;1.666667;
83726;17/12/2009;1200;66.4;;17.8;;;;;;
83726;18/12/2009;0000;;27.2;;2.4;2.4;22.22;74.75;1.666667;
83726;18/12/2009;1200;1.2;;17.3;;;;;;
83726;19/12/2009;0000;;30.2;;8.6;3.2;23.94;66;1.333333;
83726;19/12/2009;1200;0;;18;;;;;;
83726;20/12/2009;0000;;31.7;;9.2;4.1;24.52;70.25;1.333333;
83726;20/12/2009;1200;0;;18.2;;;;;;
83726;21/12/2009;0000;;31.4;;9.9;3.8;24.8;70;0.666667;
83726;21/12/2009;1200;0;;19.7;;;;;;
83726;22/12/2009;0000;;31.3;;8.5;4.1;24.24;66;0.333333;
83726;22/12/2009;1200;0;;18.1;;;;;;
83726;23/12/2009;0000;;31;;7.3;3.8;24.4;75;1;
83726;23/12/2009;1200;0;;20.1;;;;;;
83726;24/12/2009;0000;;27.6;;0;3.4;23.32;84.5;0.333333;
83726;24/12/2009;1200;0;;20.1;;;;;;
83726;25/12/2009;0000;;29.1;;2.3;1.7;23.72;78.75;0.666667;
83726;25/12/2009;1200;0.6;;19.1;;;;;;
83726;26/12/2009;0000;;29.7;;7;2.2;24.24;76.5;1;
83726;26/12/2009;1200;1.1;;20.7;;;;;;
83726;27/12/2009;0000;;27.7;;3.8;2.5;23.46;87;1.666667;
83726;27/12/2009;1200;0;;21;;;;;;
83726;28/12/2009;0000;;25.9;;0.2;1.3;21.98;95.75;1;
83726;28/12/2009;1200;20.7;;20.7;;;;;;
83726;29/12/2009;0000;;24.4;;0;0.8;21.82;97.5;1.666667;
83726;29/12/2009;1200;62.4;;19.9;;;;;;
83726;30/12/2009;0000;;26.7;;1.3;0.3;21.56;88.25;0.666667;
83726;30/12/2009;1200;47.5;;19;;;;;;
83726;31/12/2009;0000;;26.9;;0.6;1.1;22.24;90;0.333333;
83726;31/12/2009;1200;0;;18.5;;;;;;
83726;01/01/2010;0000;;30.1;;8.2;1.9;23.94;76.5;2.333333;
83726;01/01/2010;1200;12;;19.7;;;;;;
83726;02/01/2010;0000;;29;;2.1;2.9;23.3;90.25;0.666667;
83726;02/01/2010;1200;1.4;;20.8;;;;;;
83726;03/01/2010;0000;;32.2;;10.9;2.1;25.24;70;0.333333;
83726;03/01/2010;1200;9.6;;19.5;;;;;;
83726;04/01/2010;0000;;32.2;;8.6;4.6;25.96;64;0.666667;
83726;04/01/2010;1200;0;;20.1;;;;;;
83726;05/01/2010;0000;;31.8;;2.7;4.6;25.76;67.5;2.333333;
83726;05/01/2010;1200;0;;21.2;;;;;;
83726;06/01/2010;0000;;27.9;;0.1;3;24.26;83.5;0.666667;
83726;06/01/2010;1200;0;;19.5;;;;;;
83726;07/01/2010;0000;;29.3;;1.9;1.6;22.04;90.5;1;
83726;07/01/2010;1200;10.3;;19.3;;;;;;
83726;08/01/2010;0000;;25;;0;0.6;22.3;94.25;0.666667;
83726;08/01/2010;1200;58.2;;20.1;;;;;;
83726;09/01/2010;0000;;29.9;;9.9;0.9;24.12;74.75;1;
83726;09/01/2010;1200;15.2;;19.8;;;;;;
83726;10/01/2010;0000;;30;;2.2;4.1;24.44;79.75;0.333333;
83726;10/01/2010;1200;0;;20.3;;;;;;
83726;11/01/2010;0000;;28.6;;0.2;1.3;23.9;76.5;0.666667;
83726;11/01/2010;1200;0;;20;;;;;;
83726;12/01/2010;0000;;30.9;;3.5;2.2;24.26;73;1;
83726;12/01/2010;1200;1.5;;19.5;;;;;;
83726;13/01/2010;0000;;30;;6.5;2.7;24.22;74.25;0.666667;
83726;13/01/2010;1200;0;;19;;;;;;
83726;14/01/2010;0000;;28.8;;0.6;2.8;22.4;82;1;
83726;14/01/2010;1200;2.2;;19.4;;;;;;
83726;15/01/2010;0000;;27.6;;0.3;2.6;23.26;78.75;1;
83726;15/01/2010;1200;6.7;;18.8;;;;;;
83726;16/01/2010;0000;;29.2;;1.7;2.7;22.3;87;1.333333;
83726;16/01/2010;1200;10;;19.2;;;;;;
83726;17/01/2010;0000;;29.9;;3.1;1.6;23.36;72.75;1.666667;
83726;17/01/2010;1200;18.4;;19.2;;;;;;
